,rd,dd,jm,jme,hm,hme,js,hs
0,277.4465389075123,-2.251248049883034,19.91628739839873,0.07243709456572703,18.36954701725419,0.036439354040119214,0.9171299,0.9694436
1,277.4268834187319,-2.2511546055726352,19.756703352988573,0.062117375005247666,17.931173451580364,0.028581133600026606,0.8980116,0.9627283
2,277.42849226643625,-2.251009401124798,20.5287008047708,0.09619737712241001,19.240493901409465,0.048876341622033574,0.75096786,0.9701233
3,277.4430535457492,-2.2510282232853767,20.333800292075487,0.07945291525457487,18.8813535052913,0.04384881861355478,0.9482746,0.9620149
4,277.3901418322964,-2.2509253205225024,19.58163163667998,0.05555761175908458,18.32530988041337,0.030146523288732113,0.95849246,0.97062594
5,277.51825914411404,-2.250528316048296,19.788002944053027,0.05991871892863084,18.05667317692216,0.03183944726318166,0.8377515,0.74398255
6,277.5282537205977,-2.2505199556397883,20.890603041709277,0.09964662568401628,18.54999936405595,0.04212773068532502,0.82313,0.9764408
7,277.3829975618165,-2.2505756460963697,20.61330888277373,0.10002550707920567,18.88430226627763,0.04287991829332775,0.93479407,0.96599406
8,277.44167091955455,-2.250692953633603,19.770470595420214,0.05031051138334738,18.05838788334306,0.02317296736663056,0.97108704,0.98077106
9,277.3817888689658,-2.250680180445202,20.78241822725615,0.10320408431749682,18.67672932926591,0.05072584321361417,0.74093837,0.9814283
10,277.39135968288326,-2.2506016160879994,19.650223708213183,0.041999931793763726,17.969091542400676,0.02257140967599752,0.97145164,0.9789357
11,277.43685006303133,-2.2508828106149243,18.739918685019823,0.029054148143404644,16.77578175846513,0.010163283040252852,0.9819417,0.98294145
12,277.360998305206,-2.2504720379622762,19.84619805818877,0.07022157167767351,18.559278615154582,0.03216924460914397,0.96032023,0.9738911
13,277.4129336517283,-2.250531706937559,20.11153886324248,0.05895295549890217,18.13625539127763,0.025279058440190114,0.96589875,0.9803584
14,277.41643879417586,-2.250294255945728,20.57685182100615,0.08767097709225762,18.429357655681926,0.04820018225918311,0.91594934,0.96963054
15,277.38482689991224,-2.2501839281558746,21.08262918001494,0.1058184085306476,19.254579671062785,0.051966836895859715,0.5582938,0.95713395
16,277.4263883652476,-2.250773524360225,18.00482270723662,0.014784474628240226,16.205553181804973,0.007134068770551729,0.9840959,0.98876214
17,277.3900952630395,-2.2501272268409407,20.637076354087206,0.11079596348893275,19.22117627445634,0.067339490872396,0.72795755,0.97264135
18,277.3747218994032,-2.25040307470647,19.754755950034472,0.05002420687991518,17.659282811321575,0.019320112651502488,0.96944207,0.98203874
19,277.4431239119285,-2.2504603788850748,19.757470107138964,0.06743297570630134,17.983223088421184,0.025134557837134815,0.8175972,0.9608084
20,277.4030338130764,-2.2504439679587342,18.450966811240527,0.019547766600353844,16.80464566532548,0.009911435574609984,0.9833451,0.98381895
21,277.4557230615508,-2.2501172544961925,20.163462615073534,0.08190602997674243,18.41169369999345,0.03162732282577991,0.9334208,0.98100656
22,277.4550356348202,-2.2501118853375157,20.21373841768584,0.05742159694479722,18.40123761478837,0.030664424012704153,0.9590056,0.9771811
23,277.39351162841035,-2.249927151358041,20.75877664095244,0.10718421212160234,19.158630498089153,0.05043397107804378,0.8342258,0.96201146
24,277.41747989177793,-2.2506244862361573,18.945059752524706,0.029985550323992017,17.41433156315263,0.01959648597845415,0.98119766,0.983054
25,277.36434304000215,-2.250062360642609,20.515547728598925,0.08690263342114182,18.59992612186845,0.0381793884762213,0.9881349,0.9761496
26,277.5582978729128,-2.2499725853107133,20.11577126985869,0.05297765003490496,18.376974232830364,0.028907607138887105,0.9611677,0.97811407
27,277.5619081483301,-2.2501370446917637,20.34491059786162,0.0735036922039349,18.0710564929622,0.026512780678285053,0.95223993,0.9649386
28,277.3801711512026,-2.249729084818534,21.007929778159472,0.12336056884683283,19.021200307049114,0.049212330671265396,0.56982756,0.9684481
